time,c0,c1,v0,v1,i0,i1
1520793467.69,93,95,8466000,8172000,0,1761000
1520793468.7,93,95,8466000,8158000,0,2023000
1520793469.71,93,95,8466000,8264000,0,1440000
1520793470.71,93,95,8466000,8346000,0,1018000
1520793471.72,93,95,8466000,8380000,0,795000
1520793472.73,93,95,8466000,8398000,0,746000
1520793473.73,93,95,8466000,8405000,0,674000
1520793474.74,93,95,8466000,8294000,0,1159000
1520793475.75,93,95,8466000,8333000,0,1116000
1520793476.76,93,95,8466000,8344000,0,959000
1520793477.76,93,95,8466000,8381000,0,850000
1520793478.77,93,95,8466000,8294000,0,1190000
1520793479.78,93,95,8466000,8323000,0,1166000
1520793480.79,93,95,8466000,8283000,0,1165000
1520793481.79,93,95,8466000,8231000,0,1494000
1520793482.8,93,95,8466000,8201000,0,1593000
1520793483.81,93,95,8466000,8262000,0,1473000
1520793484.81,93,95,8466000,8284000,0,1060000
1520793485.82,93,95,8466000,8286000,0,1237000
1520793486.83,93,95,8466000,8362000,0,866000
1520793487.84,93,95,8466000,8364000,0,828000
1520793488.85,93,95,8466000,8383000,0,781000
1520793489.85,93,95,8466000,8322000,0,999000
1520793490.86,93,95,8466000,8292000,0,1284000
1520793491.86,93,95,8466000,8277000,0,1331000
1520793492.87,93,95,8466000,8285000,0,1236000
1520793493.88,93,95,8466000,8299000,0,1162000
1520793494.89,93,95,8466000,8249000,0,1339000
1520793495.89,93,95,8466000,8253000,0,1350000
1520793496.9,93,95,8466000,8311000,0,1320000
1520793497.91,93,95,8466000,8356000,0,1004000
1520793498.92,93,95,8466000,8405000,0,667000
1520793499.93,93,95,8466000,8395000,0,678000
1520793500.94,93,95,8466000,8401000,0,769000
1520793501.95,93,95,8466000,8250000,0,1145000
1520793502.95,93,95,8466000,8377000,0,792000
1520793503.96,93,95,8466000,8177000,0,1721000
1520793504.97,93,95,8466000,8143000,0,1951000
1520793505.98,93,95,8466000,8290000,0,1061000
1520793506.98,93,95,8466000,8375000,0,784000
1520793507.99,93,95,8466000,8383000,0,781000
1520793509.0,93,95,8466000,8357000,0,850000
1520793510.01,93,95,8466000,8372000,0,863000
1520793511.01,93,95,8466000,8383000,0,791000
1520793512.02,93,95,8466000,8358000,0,814000
1520793513.03,93,95,8466000,8365000,0,848000
1520793514.03,93,95,8466000,8386000,0,943000
1520793515.04,93,95,8466000,8357000,0,975000
1520793516.05,93,95,8466000,8360000,0,824000
1520793517.06,93,95,8466000,8363000,0,843000
1520793518.06,93,95,8466000,8358000,0,887000
1520793519.07,93,95,8466000,8357000,0,894000
1520793520.08,93,95,8466000,8184000,0,1558000
1520793521.08,93,95,8466000,8186000,0,1843000
1520793522.09,93,95,8466000,8285000,0,1097000
1520793523.1,93,95,8466000,8323000,0,918000
1520793524.11,93,95,8466000,8361000,0,837000
1520793525.11,93,95,8466000,8376000,0,818000
1520793526.12,93,95,8466000,8366000,0,804000
1520793527.13,93,95,8466000,8353000,0,871000
1520793528.14,93,95,8466000,8389000,0,728000
1520793529.15,93,95,8466000,8373000,0,789000
1520793530.16,93,95,8466000,8352000,0,834000
1520793531.16,93,95,8466000,8367000,0,853000
1520793532.17,93,95,8466000,8352000,0,840000
1520793533.18,93,95,8466000,8373000,0,753000
1520793534.19,93,95,8466000,8400000,0,664000
1520793535.2,93,95,8466000,8404000,0,631000
1520793536.21,93,95,8466000,8418000,0,580000
1520793537.22,93,95,8466000,8414000,0,563000
1520793538.23,93,95,8466000,8432000,0,525000
1520793539.24,93,95,8466000,8436000,0,521000
1520793540.25,93,95,8466000,8429000,0,536000
1520793541.26,93,95,8466000,8435000,0,537000
1520793542.26,93,95,8466000,8436000,0,552000
1520793543.27,93,95,8466000,8432000,0,549000
1520793544.28,93,95,8466000,8386000,0,631000
1520793545.29,93,95,8466000,8425000,0,586000
1520793546.3,93,95,8466000,8434000,0,535000
1520793547.31,93,95,8466000,8429000,0,569000
1520793548.31,93,95,8466000,8429000,0,553000
1520793549.32,93,95,8466000,8438000,0,530000
1520793550.33,93,95,8466000,8438000,0,529000
1520793551.34,93,95,8466000,8440000,0,538000
1520793552.34,93,95,8466000,8435000,0,553000
1520793553.36,93,95,8466000,8401000,0,670000
1520793554.36,93,95,8466000,8337000,0,935000
1520793555.37,93,95,8466000,8400000,0,675000
1520793556.38,93,95,8466000,8429000,0,562000
1520793557.39,93,95,8466000,8425000,0,563000
1520793558.39,93,95,8466000,8437000,0,518000
1520793559.4,93,95,8466000,8441000,0,515000
1520793560.41,93,95,8466000,8440000,0,516000
1520793561.42,93,95,8466000,8439000,0,520000
1520793562.43,93,95,8466000,8441000,0,527000
1520793563.44,93,95,8466000,8441000,0,518000
1520793564.45,93,95,8466000,8440000,0,539000
1520793565.46,93,95,8466000,8441000,0,536000
1520793566.46,93,95,8466000,8437000,0,532000
1520793567.47,93,95,8466000,8437000,0,542000
1520793568.47,93,95,8466000,8443000,0,527000
1520793569.48,93,95,8466000,8442000,0,512000
1520793570.49,93,95,8466000,8443000,0,524000
1520793571.5,93,95,8466000,8438000,0,551000
1520793572.51,93,95,8466000,8437000,0,567000
1520793573.52,93,95,8466000,8440000,0,541000
1520793574.53,93,95,8466000,8446000,0,577000
1520793575.53,93,95,8466000,8443000,0,506000
1520793576.54,93,95,8466000,8442000,0,531000
1520793577.55,93,95,8466000,8445000,0,518000
1520793578.56,93,95,8466000,8446000,0,512000
1520793579.57,93,95,8466000,8446000,0,509000
1520793580.58,93,95,8466000,8442000,0,520000
1520793581.59,93,94,8466000,8441000,0,517000
1520793582.6,93,94,8466000,8434000,0,601000
1520793583.61,93,94,8466000,8439000,0,541000
1520793584.62,93,94,8466000,8434000,0,576000
1520793585.62,93,94,8466000,8439000,0,552000
1520793586.63,93,94,8466000,8441000,0,549000
1520793587.64,93,94,8467000,8448000,0,475000
1520793588.65,93,94,8466000,8441000,0,490000
1520793589.65,93,94,8466000,8449000,0,461000
1520793590.66,93,94,8466000,8454000,0,457000
1520793591.67,93,94,8466000,8451000,0,459000
1520793592.68,93,94,8466000,8446000,0,492000
1520793593.69,93,94,8466000,8457000,0,456000
1520793594.69,93,94,8466000,8458000,0,466000
1520793595.7,93,94,8466000,8452000,0,490000
1520793596.71,93,94,8466000,8451000,0,493000
1520793597.72,93,94,8466000,8456000,0,474000
1520793598.73,93,94,8466000,8460000,0,471000
1520793599.74,93,94,8466000,8457000,0,463000
1520793600.75,93,94,8466000,8459000,0,473000
1520793601.75,93,94,8466000,8455000,0,474000
1520793602.76,93,94,8466000,8455000,0,481000
1520793603.77,93,94,8466000,8459000,0,467000
1520793604.78,93,94,8466000,8458000,0,463000
1520793605.79,93,94,8466000,8454000,0,467000
1520793606.79,93,94,8466000,8459000,0,471000
1520793607.8,93,94,8466000,8447000,0,490000
1520793608.81,93,94,8466000,8457000,0,462000
1520793609.81,93,94,8466000,8453000,0,474000
1520793610.82,93,94,8466000,8456000,0,471000
1520793611.83,93,94,8466000,8456000,0,473000
1520793612.84,93,94,8466000,8448000,0,524000
1520793613.85,93,94,8466000,8371000,0,687000
1520793614.86,93,94,8466000,8497000,0,280000
1520793615.87,93,94,8466000,8509000,0,185000
1520793616.88,93,94,8466000,8510000,0,184000
1520793617.89,93,94,8466000,8511000,0,217000
1520793618.9,93,94,8466000,8519000,0,162000
1520793619.9,93,94,8466000,8518000,0,155000
1520793620.91,93,94,8466000,8523000,0,141000
1520793621.92,93,94,8466000,8524000,0,162000
1520793622.92,93,94,8466000,8482000,0,358000
1520802512.33,92,-9999,8444000,0,24000,0
1520802519.78,92,94,8423000,8587000,200000,0
1520802520.79,92,94,8404000,8536000,741000,159000
1520802521.8,92,94,8437000,8536000,109000,207000
1520802522.81,92,94,8440000,8522000,0,373000
1520802523.82,92,94,8440000,8555000,0,196000
1520802524.83,92,94,8441000,8557000,0,173000
1520802525.84,92,94,8441000,8560000,0,149000
1520802526.85,92,94,8441000,8561000,0,145000
1520802527.86,92,94,8441000,8559000,0,153000
1520802528.86,92,94,8441000,8559000,0,157000
1520804416.5,92,94,8439000,8583000,17000,7000
1520804417.51,92,94,8273000,8583000,1462000,8000
1520804418.52,92,94,8366000,8574000,1287000,55000
1520804419.52,92,94,8403000,8533000,353000,285000
1520804420.53,92,94,8429000,8500000,136000,496000
1520804421.54,92,94,8434000,8472000,0,801000
1520804422.54,92,94,8435000,8400000,0,1191000
1520804423.55,92,94,8435000,8337000,0,1189000
1520804424.55,92,94,8435000,8370000,0,1202000
1520804425.56,92,94,8435000,8388000,0,1256000
1520804426.57,92,94,8436000,8448000,0,699000
1520804427.58,92,94,8436000,8291000,0,1563000
1520804428.58,92,94,8436000,8360000,0,1196000
1520804429.59,92,94,8436000,8384000,0,1039000
1520804430.6,92,94,8436000,8287000,0,1355000
1520804431.61,92,94,8436000,8353000,0,1306000
1520804432.62,92,94,8437000,8417000,0,831000
1520804433.63,92,94,8437000,8407000,0,888000
1520804434.63,92,94,8437000,8403000,0,858000
1520804435.64,92,94,8437000,8412000,0,890000
1520804436.65,92,94,8437000,8405000,0,886000
1520804437.66,92,94,8437000,8425000,0,722000
1520804438.67,92,94,8437000,8414000,0,802000
1520804439.68,92,94,8437000,8418000,0,791000
1520804440.68,92,94,8437000,8415000,0,777000
1520804441.69,92,94,8438000,8412000,0,868000
1520804442.7,92,94,8438000,8431000,0,751000
1520804443.71,92,94,8438000,8412000,0,825000
1520804444.72,92,93,8438000,8422000,0,765000
1520804445.73,92,93,8438000,8409000,0,766000
1520804446.74,92,93,8438000,8398000,0,937000
1520804447.75,92,93,8437000,8431000,0,720000
1520804448.76,92,93,8438000,8420000,0,799000
1520804449.77,92,93,8438000,8425000,0,742000
1520804450.78,92,93,8438000,8434000,0,711000
1520804451.78,92,93,8438000,8434000,0,658000
1520804452.79,92,93,8438000,8408000,0,791000
1520804453.8,92,93,8438000,8405000,0,762000
1520804454.81,92,93,8438000,8427000,0,725000
1520804455.82,92,93,8438000,8410000,0,790000
1520804456.82,92,93,8438000,8426000,0,694000
1520804457.83,92,93,8438000,8419000,0,752000
1520804458.84,92,93,8438000,8419000,0,772000
1520804459.84,92,93,8438000,8412000,0,733000
1520804460.85,92,93,8438000,8419000,0,725000
1520804461.86,92,93,8438000,8391000,0,853000
1520804462.87,92,93,8439000,8400000,0,832000
1520804463.88,92,93,8438000,8284000,0,1545000
1520804464.89,92,93,8438000,8394000,0,864000
1520804465.89,92,93,8439000,8399000,0,865000
1520804466.9,92,93,8439000,8404000,0,839000
1520804467.91,92,93,8439000,8409000,0,716000
1520804468.92,92,93,8439000,8356000,0,850000
1520804469.93,92,93,8439000,8416000,0,714000
1520804470.94,92,93,8439000,8417000,0,713000
1520804471.95,92,93,8439000,8387000,0,939000
1520804472.96,92,93,8439000,8405000,0,813000
1520804473.97,92,93,8439000,8421000,0,723000
1520804474.98,92,93,8439000,8382000,0,941000
1520804475.99,92,93,8439000,8279000,0,1298000
1520804477.0,92,93,8439000,8403000,0,794000
1520804478.0,92,93,8439000,8424000,0,738000
1520804479.01,92,93,8439000,8403000,0,756000
1520804480.02,92,93,8439000,8436000,0,593000
1520804481.03,92,93,8439000,8401000,0,798000
1520804482.03,92,93,8439000,8261000,0,1787000
1520804483.04,92,93,8439000,8337000,0,1179000
1520804484.05,92,93,8439000,8366000,0,926000
1520804485.06,92,93,8439000,8371000,0,909000
1520804486.07,92,93,8439000,8404000,0,704000
1520804487.08,92,93,8439000,8416000,0,654000
1520804488.09,92,93,8439000,8408000,0,698000
1520804489.1,92,93,8439000,8398000,0,717000
1520804490.1,92,93,8439000,8392000,0,732000
1520804491.11,92,93,8439000,8415000,0,648000
1520804492.12,92,93,8439000,8397000,0,831000
1520804493.13,92,93,8439000,8407000,0,701000
1520804494.14,92,93,8439000,8423000,0,637000
1520804495.15,92,93,8439000,8433000,0,569000
1520804496.15,92,93,8439000,8434000,0,578000
1520804497.16,92,93,8439000,8390000,0,764000
1520804498.17,92,93,8439000,8368000,0,957000
1520804499.18,92,93,8439000,8376000,0,898000
1520804500.18,92,93,8439000,8350000,0,912000
1520804501.19,92,93,8439000,8378000,0,877000
1520804502.2,92,93,8439000,8386000,0,877000
1520804503.21,92,93,8439000,8403000,0,686000
1520804504.22,92,93,8439000,8424000,0,616000
1520804505.23,92,93,8439000,8355000,0,1068000
1520804506.23,92,93,8439000,8375000,0,874000
1520804507.24,92,93,8439000,8404000,0,768000
1520804508.25,92,93,8439000,8363000,0,949000
1520804509.26,92,93,8439000,8312000,0,1018000
1520804510.26,92,93,8439000,8349000,0,1096000
1520804511.27,92,93,8439000,8346000,0,940000
1520804512.28,92,93,8439000,8376000,0,945000
1520804513.29,92,93,8439000,8393000,0,819000
1520804514.29,92,93,8439000,8411000,0,649000
1520804515.3,92,93,8439000,8420000,0,630000
1520804516.31,92,93,8439000,8417000,0,662000
1520804517.32,92,93,8439000,8413000,0,668000
1520804518.33,92,93,8439000,8410000,0,689000
1520804519.34,92,93,8439000,8396000,0,760000
1520804520.35,92,93,8440000,8407000,0,690000
1520804521.35,92,93,8439000,8413000,0,659000
1520804522.36,92,93,8440000,8413000,0,670000
1520804523.37,92,93,8440000,8399000,0,744000
1520804524.37,92,93,8439000,8421000,0,640000
1520804525.38,92,93,8439000,8423000,0,612000
1520804526.39,92,93,8440000,8413000,0,696000
1520804527.4,92,93,8439000,8412000,0,687000
1520804528.4,92,93,8440000,8418000,0,654000
1520804529.41,92,93,8440000,8397000,0,722000
1520804530.42,92,93,8440000,8419000,0,657000
1520804531.43,92,93,8440000,8427000,0,619000
1520804532.44,92,93,8439000,8420000,0,643000
1520804533.45,92,93,8439000,8398000,0,741000
1520804534.46,92,93,8440000,8402000,0,740000
1520804535.47,92,93,8439000,8421000,0,628000
1520804536.48,92,93,8439000,8410000,0,667000
1520804537.48,92,93,8440000,8392000,0,720000
1520804538.49,92,93,8440000,8410000,0,664000
1520804539.5,92,93,8440000,8425000,0,609000
1520804540.51,92,93,8440000,8406000,0,668000
1520804541.51,92,93,8440000,8421000,0,655000
1520804542.52,92,93,8440000,8427000,0,610000
1520804543.53,92,93,8440000,8430000,0,586000
1520804544.54,92,93,8440000,8430000,0,593000
1520804545.54,92,93,8440000,8431000,0,593000
1520804546.55,92,93,8440000,8428000,0,608000
1520804547.56,92,93,8440000,8415000,0,672000
1520804548.56,92,93,8440000,8401000,0,671000
1520804549.57,92,93,8440000,8424000,0,638000
1520804550.58,92,93,8440000,8424000,0,614000
1520804551.59,92,93,8440000,8424000,0,618000
1520804552.6,92,93,8440000,8429000,0,593000
1520804553.61,92,93,8440000,8430000,0,608000
1520804554.61,92,93,8440000,8432000,0,583000
1520804555.62,92,93,8440000,8427000,0,607000
1520804556.63,92,93,8440000,8430000,0,588000
1520804557.64,92,93,8440000,8429000,0,597000
1520804558.64,92,93,8440000,8429000,0,586000
1520807900.5,91,93,8433000,8560000,10000,7000
1520807901.5,91,93,8295000,8559000,1101000,8000
1520807902.51,91,93,8375000,8551000,679000,50000
1520807903.52,91,93,8401000,8494000,308000,279000
1520807904.53,91,93,8428000,8440000,62000,541000
1520807905.54,91,93,8430000,8350000,0,788000
1520807906.54,91,93,8430000,8402000,0,763000
1520807907.55,91,93,8430000,8398000,0,785000
1520807908.56,91,93,8431000,8413000,0,624000
1520807909.56,91,93,8431000,8361000,0,831000
1520807910.57,91,93,8431000,8411000,0,608000
1520807911.58,91,93,8431000,8401000,0,636000
1520807912.59,91,93,8431000,8415000,0,592000
1520807913.6,91,93,8431000,8378000,0,742000
1520807914.61,91,93,8431000,8318000,0,974000
1520807915.61,91,93,8431000,8312000,0,1051000
1520807916.62,91,93,8431000,8349000,0,869000
1520807917.63,91,93,8432000,8399000,0,704000
1520807918.64,91,93,8432000,8368000,0,685000
1520807919.64,91,93,8432000,8339000,0,807000
1520807920.65,91,93,8431000,8394000,0,673000
1520807921.66,91,93,8431000,8370000,0,731000
1520807922.67,91,93,8431000,8393000,0,686000
1520807923.68,91,93,8431000,8419000,0,601000
1520807924.69,91,93,8431000,8357000,0,841000
1520807925.69,91,93,8431000,8358000,0,790000
1520807926.7,91,93,8431000,8398000,0,616000
1520807927.71,91,93,8431000,8350000,0,801000
1520807928.72,91,93,8431000,8256000,0,1198000
1520807929.72,91,93,8431000,8372000,0,744000
1520807930.73,91,92,8431000,8260000,0,1090000
1520807931.74,91,92,8432000,8253000,0,1233000
1520807932.74,91,92,8432000,8282000,0,1021000
1520807933.75,91,92,8432000,8383000,0,671000
1520807934.76,91,92,8431000,8411000,0,552000
1520807935.77,91,92,8432000,8414000,0,526000
1520807936.77,91,92,8432000,8421000,0,506000
1520807937.78,91,92,8432000,8401000,0,541000
1520807938.79,91,92,8432000,8419000,0,523000
1520807939.8,91,92,8432000,8410000,0,559000
1520807940.81,91,92,8432000,8413000,0,551000
1520807941.81,91,92,8432000,8416000,0,505000
1520807942.82,91,92,8432000,8417000,0,489000
1520807943.83,91,92,8432000,8421000,0,488000
1520807944.83,91,92,8432000,8392000,0,515000
1520807945.84,91,92,8432000,8420000,0,494000
1520807946.85,91,92,8432000,8420000,0,540000
1520807947.86,91,92,8432000,8422000,0,520000
1520807948.87,91,92,8432000,8423000,0,502000
1520807949.88,91,92,8432000,8424000,0,513000
1520807950.88,91,92,8432000,8429000,0,492000
1520807951.89,91,92,8432000,8427000,0,489000
1520807952.9,91,92,8432000,8429000,0,479000
1520807953.91,91,92,8432000,8430000,0,480000
1520807954.93,91,92,8432000,8423000,0,502000
1520807955.93,91,92,8433000,8416000,0,511000
1520807956.94,91,92,8432000,8426000,0,481000
1520807957.95,91,92,8432000,8423000,0,501000
1520807958.96,91,92,8432000,8420000,0,508000
1520807960.48,91,92,8433000,8425000,0,479000
1520807961.49,91,92,8433000,8407000,0,566000
1520807962.49,91,92,8432000,8389000,0,588000
1520807963.5,91,92,8433000,8420000,0,506000
1520807964.51,91,92,8433000,8431000,0,470000
1520807965.52,91,92,8432000,8436000,0,462000
1520807966.52,91,92,8433000,8348000,0,900000
1520807967.53,91,92,8432000,8402000,0,572000
1520807968.54,91,92,8433000,8413000,0,596000
1520807969.55,91,92,8432000,8424000,0,508000
1520807970.56,91,92,8432000,8420000,0,487000
1520807971.57,91,92,8432000,8422000,0,492000
1520807972.58,91,92,8433000,8427000,0,478000
1520807973.59,91,92,8432000,8425000,0,478000
1520807974.6,91,92,8432000,8425000,0,479000
1520807975.6,91,92,8433000,8429000,0,473000
1520807976.61,91,92,8433000,8413000,0,641000
1520807977.62,91,92,8432000,8421000,0,513000
1520807978.62,91,92,8433000,8420000,0,492000
1520807979.63,91,92,8432000,8418000,0,541000
1520807980.64,91,92,8433000,8350000,0,953000
1520807981.65,91,92,8432000,8405000,0,637000
1520807982.66,91,92,8432000,8418000,0,503000
1520807983.67,91,92,8432000,8423000,0,479000
1520807984.68,91,92,8433000,8423000,0,512000
1520807985.68,91,92,8433000,8423000,0,478000
1520807986.69,91,92,8433000,8418000,0,558000
1520807987.7,91,92,8433000,8366000,0,665000
1520807988.71,91,92,8433000,8384000,0,618000
1520807989.71,91,92,8432000,8406000,0,544000
1520807990.72,91,92,8433000,8417000,0,496000
1520807991.73,91,92,8432000,8413000,0,496000
1520807992.74,91,92,8433000,8420000,0,490000
1520807993.75,91,92,8433000,8426000,0,481000
1520807994.76,91,92,8433000,8426000,0,494000
1520807995.76,91,92,8433000,8422000,0,505000
1520807996.77,91,92,8433000,8421000,0,505000
1520807997.78,91,92,8433000,8423000,0,550000
1520807998.79,91,92,8433000,8375000,0,764000
1520807999.79,91,92,8433000,8359000,0,782000
1520808000.8,91,92,8433000,8400000,0,569000
1520808001.81,91,92,8433000,8403000,0,593000
1520808002.82,91,92,8433000,8294000,0,1106000
1520808003.83,91,92,8433000,8304000,0,974000
1520808004.83,91,92,8433000,8360000,0,800000
1520808005.84,91,92,8433000,8340000,0,817000
1520808006.85,91,92,8433000,8360000,0,739000
1520808007.86,91,92,8433000,8388000,0,633000
1520808008.87,91,92,8432000,8385000,0,646000
1520808009.88,91,92,8433000,8375000,0,724000
1520808010.89,91,92,8433000,8382000,0,693000
1520808011.9,91,92,8433000,8387000,0,633000
1520808012.91,91,92,8433000,8363000,0,719000
